"","asvs","feature","module_number","module_name","Sample","clr_abundance","sex","timepoint","Cage.Litter","Cohort","Diet","Treatment","legend"
"813","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","122w5",-2.06014248575119,"F","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"814","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","124w10",-3.55725162881388,"F","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"815","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","124w5",-3.32997387875455,"F","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"816","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","125w10",-2.71849907205605,"M","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"817","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","125w5",-1.33108370343552,"M","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"818","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","126w10",-4.74210183791884,"M","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"819","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","126w5",-1.64185371828378,"M","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"820","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","128w10",-3.11259373891894,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"821","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","128w5",-3.55637019790455,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"822","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","130w10",-3.26696818806212,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"823","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","130w5",-3.42130595994709,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"824","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","131w10",-2.69995956486268,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"825","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","131w5",-3.76200228896356,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"826","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","132w10",-2.23945282875533,"M","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"827","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","132w5",-4.08817044730321,"M","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"828","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","133w10",-3.92061160790936,"M","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"829","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","133w5",-7.47889961689073,"M","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"830","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","134w10",-3.38354256696845,"F","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"831","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","134w5",-3.85515621521885,"F","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"832","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","135w10",-2.7432744441266,"F","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"833","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","135w5",-4.71608635526482,"F","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"834","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","136w10",-2.49603050922506,"M","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"835","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","136w5",-3.78390257067906,"M","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"836","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","137w10",-1.91851000543056,"M","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"837","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","137w5",-4.5439509765714,"M","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"838","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","201w10",-1.92828794438107,"F","w10",117,2,"Control","Vehicle","Control Vehicle"
"839","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","201w5",-1.31825475584163,"F","w5",117,2,"Control","Vehicle","Control Vehicle"
"840","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","202w10",-1.03040069747758,"F","w10",117,2,"Control","Vehicle","Control Vehicle"
"841","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","202w5",-0.672238820526606,"F","w5",117,2,"Control","Vehicle","Control Vehicle"
"842","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","204w10",-2.16987526961578,"M","w10",117,2,"Control","Vehicle","Control Vehicle"
"843","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","204w5",-1.99915410644888,"M","w5",117,2,"Control","Vehicle","Control Vehicle"
"844","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","207w10",-2.84645313082298,"F","w10",122,2,"Control","Vehicle","Control Vehicle"
"845","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","207w5",-4.22408536989141,"F","w5",122,2,"Control","Vehicle","Control Vehicle"
"846","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","208w10",-3.90977819466418,"F","w10",122,2,"Control","Vehicle","Control Vehicle"
"847","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","208w5",-5.08192643670222,"F","w5",122,2,"Control","Vehicle","Control Vehicle"
"848","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","209w10",-2.11522327714005,"M","w10",117,2,"Control","Vehicle","Control Vehicle"
"849","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","209w5",-1.17311154918345,"M","w5",117,2,"Control","Vehicle","Control Vehicle"
"850","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","211w10",-2.16379746180026,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"851","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","211w5",-1.3609296988645,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"852","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","212w10",-1.5666506966118,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"853","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","212w5",-1.19492926384442,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"854","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","213w10",-1.31942448713764,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"855","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","213w5",-1.37081495498989,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"856","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","216w10",-1.43736554257493,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"857","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","216w5",-0.769114154005793,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"858","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","217w10",-1.21018690340317,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"859","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","217w5",-0.533946817596867,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"860","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","218w10",-2.22657817786884,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"861","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","218w5",-1.66702854302151,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"862","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","219w10",-1.98741150247415,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"863","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","219w5",-3.93356675996071,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"864","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","221w10",-1.72395462832465,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"865","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","221w5",-3.83471895442715,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"866","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","223w10",-3.67909216658585,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"867","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","223w5",-0.101564735877202,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"868","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","224w10",-2.97980950389593,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"869","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","224w5",-0.580303851216788,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"870","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","225w10",-1.87835847782574,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"871","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","225w5",0.409913658719457,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"872","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","226w10",-3.0327536676656,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"873","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","226w5",-0.34718975738275,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"874","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","227w10",-3.9330212154838,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"875","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","227w5",0.672090686963721,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"876","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","228w10",-2.51024488159982,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"877","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","228w5",-1.08984136299775,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"878","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","231w10",-1.56261142388426,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"879","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","231w5",-0.525238096008951,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"880","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","232w10",-1.02799140059459,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"881","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","232w5",0.0517585014334996,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"882","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","233w10",-0.904111999863631,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"883","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","233w5",-0.664792921139707,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"884","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","234w10",0.12878527495573,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"885","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","234w5",-0.88735767649589,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"886","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","235w10",-1.15222886995637,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"887","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","235w5",-0.125247668951967,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"888","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","236w10",-1.59419907123637,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"889","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","236w5",-2.38251449888658,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"890","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","237w10",-0.481000287787931,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"891","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","237w5",0.593898887331551,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"892","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","238w10",-1.23698949021299,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"893","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","238w5",-0.198841803979144,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"894","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","239w10",-1.71418099554829,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"895","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","239w5",-0.346456951797649,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"896","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","241w10",-2.61839072479386,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"897","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","243w10",-1.05074316747445,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"898","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","243w5",-6.73889015288055,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"899","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","245w10",-3.12292639756474,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"900","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","245w5",-3.54284350240004,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"901","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","246w10",-3.10481910029522,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"902","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","246w5",-3.9861413248352,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"903","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","247w10",-2.70109635132834,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"904","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","247w5",0.404587490535385,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"905","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","248w10",-2.82125606115318,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"906","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","248w5",-1.73788403097359,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"907","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","250w10",-2.26390802408484,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"908","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","250w5",-2.2761478294927,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"909","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","251w10",-2.38551500086444,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"910","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","251w5",-2.08485959237068,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"911","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","252w10",-2.26008981351086,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"912","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","252w5",-2.25848900951371,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"913","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","302w10",-2.36322813191136,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"914","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","302w5",-4.14878991666439,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"915","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","303w10",-1.23888047294338,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"916","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","303w5",-1.66137032656117,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"917","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","304w10",-0.978708209434333,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"918","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","304w5",-2.33892787044347,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"919","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","305w10",-2.68767845732401,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"920","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","305w5",-2.57284268199411,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"921","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","306w10",-2.22127481573013,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"922","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","306w5",-1.90212862985803,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"923","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","308w10",-2.79029483204501,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"924","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","308w5",-4.39714116006388,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"925","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","310w10",-2.35461233221488,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"926","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","310w5",-4.9944856988386,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"927","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","311w5",-3.71711204063158,"F","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"928","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","312w10",-2.240156576434,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"929","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","312w5",-1.11032265079134,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"930","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","314w10",-2.09248801704352,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"931","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","314w5",-3.09868872765264,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"932","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","315w10",-2.51755867974976,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"933","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","315w5",-3.91298323093492,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"934","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","401w10",-0.956466469498521,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"935","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","401w5",-1.48204796148652,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"936","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","402w10",-1.09917375355208,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"937","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","402w5",-2.28343906915947,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"938","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","405w10",-2.63427441037747,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"939","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","405w5",-2.12655946259781,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"940","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","407w10",-1.46048596192065,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"941","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","407w5",-1.630048986474,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"942","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","408w10",-1.37078264050344,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"943","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","408w5",-1.4517942246581,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
"944","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","409w10",-1.35201444074907,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"945","5","5","MGB039","g-Hydroxybutyric acid (GHB) degradation","409w5",-1.12370742667997,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
