"family","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","p.adj","comparison_type"
"[Clostridium] methylpentosum group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",7.01814294945761e-05,NA,NA,NA,NA,NA,"diet"
"[Clostridium] methylpentosum group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"[Clostridium] methylpentosum group","Male","week 10","ran_pars","Residual","sd__Observation",5.78827112830635e-05,NA,NA,NA,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 5","fixed",NA,"dietHFHS",3.48857628079252e-05,2.7429552529979e-05,1.27183127649629,21.8454739377029,0.216806567774531,0.433613135549062,"diet"
"Hungateiclostridiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",1.83010809025099e-05,NA,NA,NA,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 5","ran_pars","Residual","sd__Observation",6.59367110230448e-05,NA,NA,NA,NA,NA,"diet"
"Acholeplasmataceae","Male","week 5","fixed",NA,"dietHFHS",-2.55222345264038e-05,2.58518811673473e-05,-0.987248640096646,9.21165135815565,0.348741401787128,0.405290491616853,"diet"
"Acholeplasmataceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.43446025779863e-05,NA,NA,NA,NA,NA,"diet"
"Acholeplasmataceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Acholeplasmataceae","Male","week 5","ran_pars","Residual","sd__Observation",5.96098030392336e-05,NA,NA,NA,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 10","fixed",NA,"dietHFHS",8.59483755366978e-06,1.18925431978988e-05,0.722708121437671,21.9999999999249,0.477472505729382,0.954945011458764,"diet"
"Hydrogenoanaerobacterium","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 10","ran_pars","Residual","sd__Observation",2.91306625788589e-05,NA,NA,NA,NA,NA,"diet"
"Monoglobaceae","Male","week 5","fixed",NA,"dietHFHS",-1.25399920664922e-05,1.20417591856613e-05,-1.04137542307142,21.9655846289329,0.30902845593668,0.30902845593668,"diet"
"Monoglobaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.41071614917167e-09,NA,NA,NA,NA,NA,"diet"
"Monoglobaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",3.71166689377308e-06,NA,NA,NA,NA,NA,"diet"
"Monoglobaceae","Male","week 5","ran_pars","Residual","sd__Observation",2.93507898166097e-05,NA,NA,NA,NA,NA,"diet"
"Hydrogenoanaerobacterium","Male","week 5","fixed",NA,"dietHFHS",9.65240317260703e-06,9.81660759371365e-06,0.983272793626612,7.48606387525111,0.356178753165949,0.712357506331898,"diet"
"Hydrogenoanaerobacterium","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",3.76820717666713e-06,NA,NA,NA,NA,NA,"diet"
"Hydrogenoanaerobacterium","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Hydrogenoanaerobacterium","Male","week 5","ran_pars","Residual","sd__Observation",2.33764970657574e-05,NA,NA,NA,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 10","fixed",NA,"dietHFHS",8.87161880428322e-06,9.02254068999351e-06,0.983272795225221,7.48606362672562,0.356178753412199,0.712357506824398,"diet"
"Hungateiclostridiaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",3.46339615363188e-06,NA,NA,NA,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 10","ran_pars","Residual","sd__Observation",2.14855686675551e-05,NA,NA,NA,NA,NA,"diet"
"Chlamydiaceae","Female","week 10","fixed",NA,"dietHFHS",-4.61271323415361e-06,8.63991678895077e-06,-0.533883988333385,3.89074405403977,0.622461537744462,0.622461537744462,"diet"
"Chlamydiaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",2.98591625325845e-06,NA,NA,NA,NA,NA,"diet"
"Chlamydiaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Chlamydiaceae","Female","week 10","ran_pars","Residual","sd__Observation",2.05612488872226e-05,NA,NA,NA,NA,NA,"diet"
"Staphylococcaceae","Female","week 10","fixed",NA,"dietHFHS",7.74326397852291e-06,7.78883450368093e-06,0.994149249783586,9.02579789602324,0.346053351147876,0.692106702295752,"diet"
"Staphylococcaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",2.41032234540441e-06,NA,NA,NA,NA,NA,"diet"
"Staphylococcaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Staphylococcaceae","Female","week 10","ran_pars","Residual","sd__Observation",1.86442136694311e-05,NA,NA,NA,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 5","fixed",NA,"dietHFHS",1.36973109740324e-05,9.25958431583055e-06,1.47925765421402,21.9999999996419,0.153248884525617,0.306497769051233,"diet"
"Hydrogenoanaerobacterium","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 5","ran_pars","Residual","sd__Observation",2.26812568040629e-05,NA,NA,NA,NA,NA,"diet"
"Reyranellaceae","Female","week 10","fixed",NA,"dietHFHS",-9.40049472144143e-06,1.17297344872863e-05,-0.801424340135792,1.70272503929841,0.519341438374719,0.70272370396356,"diet"
"Reyranellaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",1.77814925129751e-05,NA,NA,NA,NA,NA,"diet"
"Reyranellaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",2.07136887105276e-09,NA,NA,NA,NA,NA,"diet"
"Reyranellaceae","Female","week 10","ran_pars","Residual","sd__Observation",5.43469611637691e-06,NA,NA,NA,NA,NA,"diet"
"Hungateiclostridiaceae","Female","week 5","fixed",NA,"dietHFHS",4.72997283531165e-06,4.29683594730695e-06,1.10080368282996,32.6042080719876,0.279043034689497,0.558086069378994,"diet"
"Hungateiclostridiaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",1.43441670457042e-10,NA,NA,NA,NA,NA,"diet"
"Hungateiclostridiaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",2.29744881253442e-06,NA,NA,NA,NA,NA,"diet"
"Hungateiclostridiaceae","Female","week 5","ran_pars","Residual","sd__Observation",1.01359114580058e-05,NA,NA,NA,NA,NA,"diet"
"Corynebacteriaceae","Male","week 5","fixed",NA,"dietHFHS",-3.29003645360391e-06,3.29003645360391e-06,-1,5.9416629534106,0.35627935575202,0.414994610712133,"diet"
"Corynebacteriaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Corynebacteriaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Corynebacteriaceae","Male","week 5","ran_pars","Residual","sd__Observation",8.05891054648551e-06,NA,NA,NA,NA,NA,"diet"
"Anaerofustaceae","Female","week 10","fixed",NA,"dietHFHS",2.92343743076242e-06,2.94064239490169e-06,0.994149249779877,2.58186506264642,0.40398797201339,0.80797594402678,"diet"
"Anaerofustaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",9.10007276810717e-07,NA,NA,NA,NA,NA,"diet"
"Anaerofustaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Anaerofustaceae","Female","week 10","ran_pars","Residual","sd__Observation",7.03904609981337e-06,NA,NA,NA,NA,NA,"diet"
"Chlamydiaceae","Male","week 10","fixed",NA,"dietHFHS",3.11776241477159e-06,2.71953185538075e-06,1.14643349685459,2.10078665255318,0.365396200179931,0.730792400359863,"diet"
"Chlamydiaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Chlamydiaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",1.95321372145732e-06,NA,NA,NA,NA,NA,"diet"
"Chlamydiaceae","Male","week 10","ran_pars","Residual","sd__Observation",6.52298732227151e-06,NA,NA,NA,NA,NA,"diet"
"Defluviitaleaceae","Male","week 10","fixed",NA,"dietHFHS",1.82706467443535e-06,1.85814626756546e-06,0.983272795219273,1.56634281584994,0.452655006665097,0.905310013330193,"diet"
"Defluviitaleaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",7.13268785169833e-07,NA,NA,NA,NA,NA,"diet"
"Defluviitaleaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Defluviitaleaceae","Male","week 10","ran_pars","Residual","sd__Observation",4.42484335593114e-06,NA,NA,NA,NA,NA,"diet"
"Xanthobacteraceae","Male","week 10","fixed",NA,"dietHFHS",7.55648853000606e-07,7.68503772990196e-07,0.98327279521404,0.76707372882,0.5417672835805,1,"diet"
"Xanthobacteraceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",2.94998172216915e-07,NA,NA,NA,NA,NA,"diet"
"Xanthobacteraceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Xanthobacteraceae","Male","week 10","ran_pars","Residual","sd__Observation",1.8300544328778e-06,NA,NA,NA,NA,NA,"diet"
"Lachnospiraceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.0374850079450746,0.0499245144030003,0.750833701505604,9.41256497319166,0.471106235351508,0.664340854880436,"treatment"
"Lachnospiraceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.0509983053375294,0.0501646924512421,1.01661752211673,10.5084520291545,0.332170427440218,0.664340854880436,"treatment"
"Lachnospiraceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0418938574833601,NA,NA,NA,NA,NA,"treatment"
"Lachnospiraceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.0597558726596226,NA,NA,NA,NA,NA,"treatment"
"Lachnospiraceae","Female","week 5","ran_pars","Residual","sd__Observation",0.0870386629812014,NA,NA,NA,NA,NA,"treatment"
"Bacteroidaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",0.125926478968307,0.0794142673647358,1.58569087327783,11.830869740124,0.139160359981843,0.278320719963685,"treatment"
"Bacteroidaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",0.0893959850940074,0.0763449539115297,1.17094818339404,11.8384402974969,0.264649944445025,0.278320719963685,"treatment"
"Bacteroidaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.108568314708421,NA,NA,NA,NA,NA,"treatment"
"Bacteroidaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",6.03200757756082e-06,NA,NA,NA,NA,NA,"treatment"
"Bacteroidaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0699449730092081,NA,NA,NA,NA,NA,"treatment"
"Lactobacillaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.0988805551147372,0.0331105513483262,-2.98637597648266,33.9999999995167,0.00520542268630605,0.0104108453726121,"treatment"
"Lactobacillaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.0516989001584757,0.0324675668136407,-1.59232444042451,33.9999999995899,0.120567716003313,0.120567716003313,"treatment"
"Lactobacillaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Lactobacillaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Lactobacillaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0811039559056208,NA,NA,NA,NA,NA,"treatment"
"Muribaculaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.198701703382246,0.0235913974417505,8.42263388054315,7.71731325950058,3.72603966799816e-05,0.000111781190039945,"treatment"
"Muribaculaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.0204986964251283,0.0231661241894032,0.884856536964647,8.47468833403938,0.400642011097676,0.400642011097676,"treatment"
"Muribaculaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00398224078320285,NA,NA,NA,NA,NA,"treatment"
"Muribaculaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00996471970085238,NA,NA,NA,NA,NA,"treatment"
"Muribaculaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.0557392655264809,NA,NA,NA,NA,NA,"treatment"
"Akkermansiaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.0307477273127893,0.0604564726519972,-0.508592810066525,10.4198032925066,0.621632551669938,1,"treatment"
"Akkermansiaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.0120914187882263,0.0609143082755768,0.198498827788122,11.0631536243009,0.846255476207321,1,"treatment"
"Akkermansiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0788536284963316,NA,NA,NA,NA,NA,"treatment"
"Akkermansiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.0479678840252603,NA,NA,NA,NA,NA,"treatment"
"Akkermansiaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.0867509367808492,NA,NA,NA,NA,NA,"treatment"
"Lachnospiraceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.108088813206186,0.0438591971021936,2.46445033989873,8.86414697741362,0.0362786416800229,0.0725572833600459,"treatment"
"Lachnospiraceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.00528743598902094,0.044471537888184,0.118894831168539,10.1168995752139,0.907686396222719,0.907686396222719,"treatment"
"Lachnospiraceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0586280844059752,NA,NA,NA,NA,NA,"treatment"
"Lachnospiraceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.0525260710818235,NA,NA,NA,NA,NA,"treatment"
"Lachnospiraceae","Male","week 5","ran_pars","Residual","sd__Observation",0.058037314459626,NA,NA,NA,NA,NA,"treatment"
"Muribaculaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",0.0662839555645459,0.0479484009143479,1.38240179652605,10.3649669380441,0.195908511838248,0.391817023676496,"treatment"
"Muribaculaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",0.00293590144534461,0.0461111006662325,0.0636701662490263,10.4376890597958,0.950435776909509,0.950435776909509,"treatment"
"Muribaculaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0623504084487718,NA,NA,NA,NA,NA,"treatment"
"Muribaculaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Muribaculaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0524796311956788,NA,NA,NA,NA,NA,"treatment"
"Bacteroidaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.0510152659967514,0.0314432711201601,-1.62245415884999,8.96418005495702,0.139290055666105,0.183928701677798,"treatment"
"Bacteroidaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.0605300119593052,0.0323988016581683,-1.86827934557403,9.76967849149715,0.091964350838899,0.183928701677798,"treatment"
"Bacteroidaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0424386049928349,NA,NA,NA,NA,NA,"treatment"
"Bacteroidaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.0670048894143738,NA,NA,NA,NA,NA,"treatment"
"Bacteroidaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0391461852352259,NA,NA,NA,NA,NA,"treatment"
"Akkermansiaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",0.0832841072346891,0.0522001409400725,1.59547667371822,10.8521206309706,0.139291346307503,0.417874038922509,"treatment"
"Akkermansiaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00314533488268126,0.0528041500286848,-0.0595660545804187,11.5471429891321,0.953519697905226,0.953519697905226,"treatment"
"Akkermansiaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.077442087624288,NA,NA,NA,NA,NA,"treatment"
"Akkermansiaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.0631210133502741,NA,NA,NA,NA,NA,"treatment"
"Akkermansiaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0473445370286394,NA,NA,NA,NA,NA,"treatment"
"Muribaculaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",0.139592159167175,0.0259652581496706,5.37611289525908,11.7647613253334,0.000178176564073648,0.000356353128147296,"treatment"
"Muribaculaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.0546690344495964,0.0262143689809677,2.08546062998074,12.0520916853887,0.0589504842153247,0.0589504842153247,"treatment"
"Muribaculaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0292638899649909,NA,NA,NA,NA,NA,"treatment"
"Muribaculaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00702191924661243,NA,NA,NA,NA,NA,"treatment"
"Muribaculaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0468115377181753,NA,NA,NA,NA,NA,"treatment"
"Akkermansiaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",0.169164673963755,0.0638277310135992,2.65033193687728,10.7561442184453,0.0229608149535357,0.0688824448606071,"treatment"
"Akkermansiaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00644944454330397,0.062515169931497,-0.103166072336861,11.6026001049788,0.919592818583858,1,"treatment"
"Akkermansiaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0914988213505607,NA,NA,NA,NA,NA,"treatment"
"Akkermansiaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.0380641647942462,NA,NA,NA,NA,NA,"treatment"
"Akkermansiaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0288444322911244,NA,NA,NA,NA,NA,"treatment"
"Rikenellaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.0886339432857116,0.0378733185311548,-2.34027401672766,12.4557235580397,0.0366533688204985,0.073306737640997,"treatment"
"Rikenellaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.0223356408798015,0.0380407731177154,0.587150024808511,12.6816354906863,0.567409779550053,0.567409779550053,"treatment"
"Rikenellaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0553586846396817,NA,NA,NA,NA,NA,"treatment"
"Rikenellaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"treatment"
"Rikenellaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.0437028765023872,NA,NA,NA,NA,NA,"treatment"
"Lactobacillaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.0389449108584939,0.0292514150756888,-1.33138553323738,9.32116956082136,0.214704131185619,0.289224305887251,"treatment"
"Lactobacillaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.0468099155778549,0.02966647720836,-1.57787239951307,10.3609988814242,0.144612152943625,0.289224305887251,"treatment"
"Lactobacillaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0335576001782656,NA,NA,NA,NA,NA,"treatment"
"Lactobacillaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.0308070378169685,NA,NA,NA,NA,NA,"treatment"
"Lactobacillaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.0493498325576471,NA,NA,NA,NA,NA,"treatment"
"Lachnospiraceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",0.0152588268249758,0.0339862325303876,0.448970824033898,10.2179441180496,0.662824919273679,1,"treatment"
"Lachnospiraceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.0178030197356131,0.0346201008492748,0.514239395578944,11.205086562437,0.617074660518457,1,"treatment"
"Lachnospiraceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0324480735405927,NA,NA,NA,NA,NA,"treatment"
"Lachnospiraceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.0391363212538233,NA,NA,NA,NA,NA,"treatment"
"Lachnospiraceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0656921564198183,NA,NA,NA,NA,NA,"treatment"
"Muribaculaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.108420718941798,0.0248607975736215,4.36111185173068,10.8104773519641,0.00118124747228463,0.00354374241685388,"treatment"
"Muribaculaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00422670976559942,0.0254794780318585,-0.165886827050166,12.1187933120576,0.870981359458571,0.870981359458571,"treatment"
"Muribaculaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.015202371378788,NA,NA,NA,NA,NA,"treatment"
"Muribaculaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.0322264545446764,NA,NA,NA,NA,NA,"treatment"
