"genus","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","effect_size","R2_marginal","R2_conditional","p.adj","comparison_type"
"Parvibacter","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000419175118963344,NA,NA,NA,NA,NA,NA,NA,0.00965023957269567,0.726229520491561,NA,"diet"
"Parvibacter","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.000229258761936019,NA,NA,NA,NA,NA,NA,NA,0.00965023957269567,0.726229520491561,NA,"diet"
"Parvibacter","Male","week 10","ran_pars","Residual","sd__Observation",0.000295313358812191,NA,NA,NA,NA,NA,NA,NA,0.00965023957269567,0.726229520491561,NA,"diet"
"Enterococcus","Male","week 5","fixed",NA,"dietHFHS",-0.000346618873547351,0.000210650895175929,-1.64546594144718,12.8943723199194,0.124017444280536,-0.000802081711781292,0.000108843964686591,-1.64546594144718,0.153442659043988,NA,0.124017444280536,"diet"
"Enterococcus","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000207963872401248,NA,NA,NA,NA,NA,NA,NA,0.153442659043988,NA,NA,"diet"
"Enterococcus","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.153442659043988,NA,NA,"diet"
"Enterococcus","Male","week 5","ran_pars","Residual","sd__Observation",0.000415833090363361,NA,NA,NA,NA,NA,NA,NA,0.153442659043988,NA,NA,"diet"
"NK4A214 group","Female","week 5","fixed",NA,"dietHFHS",0.000645833422957161,0.000179594060685243,3.59607339180916,19.0216080654341,0.0019227763102377,0.000269967632843678,0.00102169921307064,3.59607339180916,0.373514676248173,NA,0.00384555262047541,"diet"
"NK4A214 group","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.373514676248173,NA,NA,"diet"
"NK4A214 group","Female","week 5","ran_pars","cohort","sd__(Intercept)",8.36600705857726e-05,NA,NA,NA,NA,NA,NA,NA,0.373514676248173,NA,NA,"diet"
"NK4A214 group","Female","week 5","ran_pars","Residual","sd__Observation",0.000427202552809353,NA,NA,NA,NA,NA,NA,NA,0.373514676248173,NA,NA,"diet"
"UCG-003","Male","week 10","fixed",NA,"dietHFHS",-0.000474169635325111,0.000184391704035515,-2.57153453733354,6.17551834053367,0.0411760537419085,-0.000922269570762619,-2.60696998876038e-05,-2.57153453733354,0.17234141282568,0.640711069815851,0.0519086435012826,"diet"
"UCG-003","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000169711843533737,NA,NA,NA,NA,NA,NA,NA,0.17234141282568,0.640711069815851,NA,"diet"
"UCG-003","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.000361384153505792,NA,NA,NA,NA,NA,NA,NA,0.17234141282568,0.640711069815851,NA,"diet"
"UCG-003","Male","week 10","ran_pars","Residual","sd__Observation",0.0003496814065854,NA,NA,NA,NA,NA,NA,NA,0.17234141282568,0.640711069815851,NA,"diet"
"Harryflintia","Female","week 5","fixed",NA,"dietHFHS",1.59241581116373e-05,0.000205914385174299,0.0773338788261833,22.0000000002218,0.939056969076571,-0.000411116139595108,0.000442964455818382,0.0773338788261833,0.00025995539754597,NA,0.939056969076571,"diet"
"Harryflintia","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00025995539754597,NA,NA,"diet"
"Harryflintia","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00025995539754597,NA,NA,"diet"
"Harryflintia","Female","week 5","ran_pars","Residual","sd__Observation",0.00050438517437595,NA,NA,NA,NA,NA,NA,NA,0.00025995539754597,NA,NA,"diet"
"Peptococcus","Male","week 5","fixed",NA,"dietHFHS",0.000516876174075139,0.00020069885460634,2.5753817832641,21.9999999998074,0.0172600633646743,0.000100652224747652,0.000933100123402625,2.5753817832641,0.223827584155636,NA,0.0345201267293487,"diet"
"Peptococcus","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.223827584155636,NA,NA,"diet"
"Peptococcus","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.223827584155636,NA,NA,"diet"
"Peptococcus","Male","week 5","ran_pars","Residual","sd__Observation",0.000491609785746563,NA,NA,NA,NA,NA,NA,NA,0.223827584155636,NA,NA,"diet"
"Harryflintia","Female","week 10","fixed",NA,"dietHFHS",0.000263844944864009,0.000240742066813718,1.09596527252617,19.1927909340087,0.286656188469607,-0.000239691637834871,0.000767381527562888,1.09596527252617,0.0531789040301287,NA,0.286656188469607,"diet"
"Harryflintia","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0531789040301287,NA,NA,"diet"
"Harryflintia","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000126253560330142,NA,NA,NA,NA,NA,NA,NA,0.0531789040301287,NA,NA,"diet"
"Harryflintia","Female","week 10","ran_pars","Residual","sd__Observation",0.000568623437537065,NA,NA,NA,NA,NA,NA,NA,0.0531789040301287,NA,NA,"diet"
"Christensenella","Male","week 10","fixed",NA,"dietHFHS",0.0001191944314884,0.00024447840189925,0.487545855022074,9.87630325130908,0.63651219430458,-0.000426463598151867,0.000664852461128668,0.487545855022074,0.0202499690421798,NA,0.63651219430458,"diet"
"Christensenella","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000290741328160244,NA,NA,NA,NA,NA,NA,NA,0.0202499690421798,NA,NA,"diet"
"Christensenella","Male","week 10","ran_pars","cohort","sd__(Intercept)",2.27824788998993e-08,NA,NA,NA,NA,NA,NA,NA,0.0202499690421798,NA,NA,"diet"
"Christensenella","Male","week 10","ran_pars","Residual","sd__Observation",0.000423460723191533,NA,NA,NA,NA,NA,NA,NA,0.0202499690421798,NA,NA,"diet"
"Muribaculum","Female","week 5","fixed",NA,"dietHFHS",-0.000223797878711926,0.000181453285964175,-1.23336360387605,6.51390540572699,0.260085477106445,-0.000659443659126459,0.000211847901702608,-1.23336360387605,0.149446335474427,NA,0.260085477106445,"diet"
"Muribaculum","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000215506062873778,NA,NA,NA,NA,NA,NA,NA,0.149446335474427,NA,NA,"diet"
"Muribaculum","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.149446335474427,NA,NA,"diet"
"Muribaculum","Female","week 5","ran_pars","Residual","sd__Observation",0.000272694198011553,NA,NA,NA,NA,NA,NA,NA,0.149446335474427,NA,NA,"diet"
"NK4A214 group","Male","week 10","fixed",NA,"dietHFHS",0.000518828560202815,0.000231845545083856,2.23781983826845,8.49012260574693,0.0537467950802587,-1.04833065353702e-05,0.001048140426941,2.23781983826845,0.211792898100248,0.731767822102084,0.107493590160517,"diet"
"NK4A214 group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000324493107610794,NA,NA,NA,NA,NA,NA,NA,0.211792898100248,0.731767822102084,NA,"diet"
"NK4A214 group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.000259048590191235,NA,NA,NA,NA,NA,NA,NA,0.211792898100248,0.731767822102084,NA,"diet"
"NK4A214 group","Male","week 10","ran_pars","Residual","sd__Observation",0.000298219009507864,NA,NA,NA,NA,NA,NA,NA,0.211792898100248,0.731767822102084,NA,"diet"
"Lachnospiraceae UCG-004","Female","week 10","fixed",NA,"dietHFHS",-9.76784549427691e-05,0.000159049345781775,-0.614139306657632,6.24420943334187,0.560819181856971,-0.000483198248347239,0.0002878413384617,-0.614139306657632,0.0169136260497757,NA,0.560819181856971,"diet"
"Lachnospiraceae UCG-004","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",5.02115757567927e-05,NA,NA,NA,NA,NA,NA,NA,0.0169136260497757,NA,NA,"diet"
"Lachnospiraceae UCG-004","Female","week 10","ran_pars","cohort","sd__(Intercept)",1.19741217205148e-08,NA,NA,NA,NA,NA,NA,NA,0.0169136260497757,NA,NA,"diet"
"Lachnospiraceae UCG-004","Female","week 10","ran_pars","Residual","sd__Observation",0.000380353979713816,NA,NA,NA,NA,NA,NA,NA,0.0169136260497757,NA,NA,"diet"
"Peptococcus","Female","week 10","fixed",NA,"dietHFHS",0.000202354879888618,0.000201122894678747,1.00612553439945,2.59281832242841,0.39883423038301,-0.000498506549702296,0.000903216309479532,1.00612553439945,0.0503346228126154,NA,0.39883423038301,"diet"
"Peptococcus","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000116203854696369,NA,NA,NA,NA,NA,NA,NA,0.0503346228126154,NA,NA,"diet"
"Peptococcus","Female","week 10","ran_pars","cohort","sd__(Intercept)",4.7277578925853e-05,NA,NA,NA,NA,NA,NA,NA,0.0503346228126154,NA,NA,"diet"
"Peptococcus","Female","week 10","ran_pars","Residual","sd__Observation",0.000448928608710904,NA,NA,NA,NA,NA,NA,NA,0.0503346228126154,NA,NA,"diet"
"NK4A214 group","Male","week 5","fixed",NA,"dietHFHS",0.000136715173594119,0.000120903024463357,1.13078373515424,22.0000000001895,0.270323260714344,-0.000114022352668453,0.000387452699856692,1.13078373515424,0.0526664664067995,NA,0.540646521428688,"diet"
"NK4A214 group","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0526664664067995,NA,NA,"diet"
"NK4A214 group","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0526664664067995,NA,NA,"diet"
"NK4A214 group","Male","week 5","ran_pars","Residual","sd__Observation",0.000296150718294457,NA,NA,NA,NA,NA,NA,NA,0.0526664664067995,NA,NA,"diet"
"Dorea","Female","week 10","fixed",NA,"dietHFHS",3.41943652712135e-05,0.000142938498191714,0.239224321675402,4.63679222560639,0.821142078945583,-0.000342068756972871,0.000410457487515298,0.239224321675402,0.00406911204839963,NA,0.821142078945583,"diet"
"Dorea","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",7.50991582457556e-05,NA,NA,NA,NA,NA,NA,NA,0.00406911204839963,NA,NA,"diet"
"Dorea","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000231570071191691,NA,NA,NA,NA,NA,NA,NA,0.00406911204839963,NA,NA,"diet"
"Dorea","Female","week 10","ran_pars","Residual","sd__Observation",0.000273231666047764,NA,NA,NA,NA,NA,NA,NA,0.00406911204839963,NA,NA,"diet"
"NK4A214 group","Female","week 10","fixed",NA,"dietHFHS",0.000189284802171484,0.000168115623812434,1.12592035100003,5.87667051186889,0.304067823932753,-0.000224181063419238,0.000602750667762206,1.12592035100003,0.050821146515753,0.635960882186387,0.608135647865506,"diet"
"NK4A214 group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000149901364494805,NA,NA,NA,NA,NA,NA,NA,0.050821146515753,0.635960882186387,NA,"diet"
"NK4A214 group","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000291794266690566,NA,NA,NA,NA,NA,NA,NA,0.050821146515753,0.635960882186387,NA,"diet"
"NK4A214 group","Female","week 10","ran_pars","Residual","sd__Observation",0.000258749339649296,NA,NA,NA,NA,NA,NA,NA,0.050821146515753,0.635960882186387,NA,"diet"
"Butyricicoccus","Male","week 5","fixed",NA,"dietHFHS",-0.000121561912415305,0.000142000537413631,-0.856066565869462,10.0689522658593,0.411869967088444,-0.000437665381234301,0.00019454155640369,-0.856066565869462,0.0910738330088769,NA,0.411869967088444,"diet"
"Butyricicoccus","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000199299945012723,NA,NA,NA,NA,NA,NA,NA,0.0910738330088769,NA,NA,"diet"
"Butyricicoccus","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0910738330088769,NA,NA,"diet"
"Butyricicoccus","Male","week 5","ran_pars","Residual","sd__Observation",0.000196144767330964,NA,NA,NA,NA,NA,NA,NA,0.0910738330088769,NA,NA,"diet"
"Anaerovorax","Male","week 5","fixed",NA,"dietHFHS",0.000218022015774733,0.000100893296439522,2.16091676522255,21.7103603463606,0.0420102378822404,8.62015867429794e-06,0.000427423872875167,2.16091676522255,0.175192144623359,NA,0.0840204757644807,"diet"
"Anaerovorax","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",5.44961798928671e-09,NA,NA,NA,NA,NA,NA,NA,0.175192144623359,NA,NA,"diet"
"Anaerovorax","Male","week 5","ran_pars","cohort","sd__(Intercept)",7.61464859126217e-05,NA,NA,NA,NA,NA,NA,NA,0.175192144623359,NA,NA,"diet"
"Anaerovorax","Male","week 5","ran_pars","Residual","sd__Observation",0.000241619030603557,NA,NA,NA,NA,NA,NA,NA,0.175192144623359,NA,NA,"diet"
"Staphylococcus","Male","week 5","fixed",NA,"dietHFHS",-7.38905522327404e-05,0.000197771047005083,-0.373616630703489,10.1299625981046,0.716390092654768,-0.000513786786588085,0.000366005682122604,-0.373616630703489,0.0485384836583382,NA,0.716390092654768,"diet"
"Staphylococcus","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000319194891314148,NA,NA,NA,NA,NA,NA,NA,0.0485384836583382,NA,NA,"diet"
"Staphylococcus","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0485384836583382,NA,NA,"diet"
"Staphylococcus","Male","week 5","ran_pars","Residual","sd__Observation",0.000167091027884654,NA,NA,NA,NA,NA,NA,NA,0.0485384836583382,NA,NA,"diet"
"Family XIII AD3011 group","Female","week 5","fixed",NA,"dietHFHS",0.0004938339038787,0.000138990908522815,3.55299428665608,8.3093372990841,0.00703126968683613,0.000175385385078749,0.000812282422678651,3.55299428665608,0.569569810572176,NA,0.0140625393736723,"diet"
"Family XIII AD3011 group","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000153193545800143,NA,NA,NA,NA,NA,NA,NA,0.569569810572176,NA,NA,"diet"
"Family XIII AD3011 group","Female","week 5","ran_pars","cohort","sd__(Intercept)",6.52038905896025e-05,NA,NA,NA,NA,NA,NA,NA,0.569569810572176,NA,NA,"diet"
"Family XIII AD3011 group","Female","week 5","ran_pars","Residual","sd__Observation",0.000219265594676104,NA,NA,NA,NA,NA,NA,NA,0.569569810572176,NA,NA,"diet"
"[Eubacterium] brachy group","Female","week 10","fixed",NA,"dietHFHS",-0.000111117918205448,0.000100189345803623,-1.10907918715475,20.7164739188638,0.280105569548814,-0.000319646836057746,9.74109996468493e-05,-1.10907918715475,0.0759164339777292,NA,0.280105569548814,"diet"
"[Eubacterium] brachy group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0759164339777292,NA,NA,"diet"
"[Eubacterium] brachy group","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000307167662914594,NA,NA,NA,NA,NA,NA,NA,0.0759164339777292,NA,NA,"diet"
"[Eubacterium] brachy group","Female","week 10","ran_pars","Residual","sd__Observation",0.000198008360103487,NA,NA,NA,NA,NA,NA,NA,0.0759164339777292,NA,NA,"diet"
"UCG-003","Female","week 5","fixed",NA,"dietHFHS",-5.03004143272778e-05,0.00012112444064698,-0.415278816220744,6.43439138872627,0.691432794481718,-0.000341897932537087,0.000241297103882532,-0.415278816220744,0.0109278734916739,NA,0.691432794481718,"diet"
"UCG-003","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000101523645805158,NA,NA,NA,NA,NA,NA,NA,0.0109278734916739,NA,NA,"diet"
"UCG-003","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0109278734916739,NA,NA,"diet"
"UCG-003","Female","week 5","ran_pars","Residual","sd__Observation",0.000244415881450809,NA,NA,NA,NA,NA,NA,NA,0.0109278734916739,NA,NA,"diet"
"Negativibacillus","Male","week 5","fixed",NA,"dietHFHS",0.000299668586083793,8.92609805425235e-05,3.3572181737465,21.9999999999173,0.00284735252748264,0.000114552642521908,0.000484784529645678,3.3572181737465,0.328876957006729,NA,0.00569470505496529,"diet"
"Negativibacillus","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.328876957006729,NA,NA,"diet"
"Negativibacillus","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.328876957006729,NA,NA,"diet"
"Negativibacillus","Male","week 5","ran_pars","Residual","sd__Observation",0.00021864385626968,NA,NA,NA,NA,NA,NA,NA,0.328876957006729,NA,NA,"diet"
"Christensenella","Female","week 5","fixed",NA,"dietHFHS",-0.000372902175896684,0.000189488180401397,-1.96794425439495,7.72917839600608,0.0858754642288948,-0.000812542119933584,6.6737768140216e-05,-1.96794425439495,0.578474473041335,NA,0.0858754642288948,"diet"
"Christensenella","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000271879374374082,NA,NA,NA,NA,NA,NA,NA,0.578474473041335,NA,NA,"diet"
"Christensenella","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.578474473041335,NA,NA,"diet"
"Christensenella","Female","week 5","ran_pars","Residual","sd__Observation",0.000162583498708606,NA,NA,NA,NA,NA,NA,NA,0.578474473041335,NA,NA,"diet"
"Christensenellaceae R-7 group","Female","week 5","fixed",NA,"dietHFHS",-8.66406930949488e-05,9.94987791592473e-05,-0.87077141877571,21.7013063568804,0.393409877134115,-0.000293153325275765,0.000119871939085868,-0.87077141877571,0.0457302917206157,NA,0.393409877134115,"diet"
"Christensenellaceae R-7 group","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0457302917206157,NA,NA,"diet"
"Christensenellaceae R-7 group","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000201803781638882,NA,NA,NA,NA,NA,NA,NA,0.0457302917206157,NA,NA,"diet"
"Christensenellaceae R-7 group","Female","week 5","ran_pars","Residual","sd__Observation",0.000202146957018209,NA,NA,NA,NA,NA,NA,NA,0.0457302917206157,NA,NA,"diet"
"Harryflintia","Male","week 5","fixed",NA,"dietHFHS",-4.80562325579543e-05,0.000117467249563277,-0.409103241427879,22.0000000002628,0.686419312891963,-0.000291668397787827,0.000195555932671919,-0.409103241427879,0.00722419052870972,NA,0.686419312891963,"diet"
"Harryflintia","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00722419052870972,NA,NA,"diet"
"Harryflintia","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00722419052870972,NA,NA,"diet"
"Harryflintia","Male","week 5","ran_pars","Residual","sd__Observation",0.000287734822918199,NA,NA,NA,NA,NA,NA,NA,0.00722419052870972,NA,NA,"diet"
"[Eubacterium] brachy group","Male","week 10","fixed",NA,"dietHFHS",8.21326093283769e-05,9.16370851337627e-05,0.896281338592207,20.5460285069395,0.380484202353257,-0.000108693856552349,0.000272959075209103,0.896281338592207,0.038168239604648,NA,0.380484202353257,"diet"
"[Eubacterium] brachy group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.038168239604648,NA,NA,"diet"
"[Eubacterium] brachy group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.000204797442516186,NA,NA,NA,NA,NA,NA,NA,0.038168239604648,NA,NA,"diet"
"[Eubacterium] brachy group","Male","week 10","ran_pars","Residual","sd__Observation",0.000210584217607694,NA,NA,NA,NA,NA,NA,NA,0.038168239604648,NA,NA,"diet"
"[Eubacterium] brachy group","Female","week 5","fixed",NA,"dietHFHS",-9.26913635466626e-05,0.000121414366253043,-0.763429949907919,6.28398381890359,0.472886737967192,-0.000386557265451636,0.000201174538358311,-0.763429949907919,0.0497494418571525,NA,0.472886737967192,"diet"
"[Eubacterium] brachy group","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000130324170765189,NA,NA,NA,NA,NA,NA,NA,0.0497494418571525,NA,NA,"diet"
"[Eubacterium] brachy group","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0497494418571525,NA,NA,"diet"
"[Eubacterium] brachy group","Female","week 5","ran_pars","Residual","sd__Observation",0.000206907359528173,NA,NA,NA,NA,NA,NA,NA,0.0497494418571525,NA,NA,"diet"
"Harryflintia","Male","week 10","fixed",NA,"dietHFHS",-0.000104674272341453,0.000119256444325506,-0.877724243192667,21.3637757277064,0.389857801146717,-0.000352424739307671,0.000143076194624764,-0.877724243192667,0.0347920545390805,NA,0.389857801146717,"diet"
"Harryflintia","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0347920545390805,NA,NA,"diet"
"Harryflintia","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.000131565057095482,NA,NA,NA,NA,NA,NA,NA,0.0347920545390805,NA,NA,"diet"
"Harryflintia","Male","week 10","ran_pars","Residual","sd__Observation",0.000281593135812825,NA,NA,NA,NA,NA,NA,NA,0.0347920545390805,NA,NA,"diet"
"Streptococcus","Female","week 10","fixed",NA,"dietHFHS",7.02567988001455e-05,0.00011623998733967,0.604411617792463,8.31190064121132,0.561702047488778,-0.00019605233379819,0.000336565931398481,0.604411617792463,0.0287347943702023,NA,0.561702047488778,"diet"
