"family","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","effect_size","R2_marginal","R2_conditional","p.adj","comparison_type"
"Defluviitaleaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0702140331176151,NA,NA,"diet"
"Defluviitaleaceae","Male","week 5","ran_pars","Residual","sd__Observation",7.78032950846364e-05,NA,NA,NA,NA,NA,NA,NA,0.0702140331176151,NA,NA,"diet"
"Monoglobaceae","Male","week 10","fixed",NA,"dietHFHS",1.70811486633831e-05,4.16383087477087e-05,0.410226764177186,21.9999999999398,0.68560716763978,-6.92714184415761e-05,0.000103433715768342,0.410226764177186,0.00726363607827823,NA,0.68560716763978,"diet"
"Monoglobaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00726363607827823,NA,NA,"diet"
"Monoglobaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00726363607827823,NA,NA,"diet"
"Monoglobaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.000101992610184351,NA,NA,NA,NA,NA,NA,NA,0.00726363607827823,NA,NA,"diet"
"Monoglobaceae","Female","week 5","fixed",NA,"dietHFHS",-4.25147604292436e-05,4.55859601550441e-05,-0.932628385683775,5.82417708835697,0.388040645932501,-0.000154880952341008,6.98514314825211e-05,-0.932628385683775,0.0828133153658604,NA,0.388040645932501,"diet"
"Monoglobaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",5.1746041831847e-05,NA,NA,NA,NA,NA,NA,NA,0.0828133153658604,NA,NA,"diet"
"Monoglobaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",8.87458818745047e-06,NA,NA,NA,NA,NA,NA,NA,0.0828133153658604,NA,NA,"diet"
"Monoglobaceae","Female","week 5","ran_pars","Residual","sd__Observation",7.22653695862858e-05,NA,NA,NA,NA,NA,NA,NA,0.0828133153658604,NA,NA,"diet"
"[Clostridium] methylpentosum group","Male","week 10","fixed",NA,"dietHFHS",1.1754426773101e-07,4.74335655650328e-05,0.00247808205710054,11.1115274800948,0.998066709728785,-0.00010415532419855,0.000104390412734012,0.00247808205710054,1.07579154158151e-06,NA,0.998066709728785,"diet"
"[Clostridium] methylpentosum group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",7.01814294945761e-05,NA,NA,NA,NA,NA,NA,NA,1.07579154158151e-06,NA,NA,"diet"
"[Clostridium] methylpentosum group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,1.07579154158151e-06,NA,NA,"diet"
"[Clostridium] methylpentosum group","Male","week 10","ran_pars","Residual","sd__Observation",5.78827112830635e-05,NA,NA,NA,NA,NA,NA,NA,1.07579154158151e-06,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 5","fixed",NA,"dietHFHS",3.48857628079252e-05,2.7429552529979e-05,1.27183127649629,21.8454739377029,0.216806567774531,-2.20229864680421e-05,9.17945120838925e-05,1.27183127649629,0.0680543494337688,NA,0.433613135549062,"diet"
"Hungateiclostridiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0680543494337688,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",1.83010809025099e-05,NA,NA,NA,NA,NA,NA,NA,0.0680543494337688,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 5","ran_pars","Residual","sd__Observation",6.59367110230448e-05,NA,NA,NA,NA,NA,NA,NA,0.0680543494337688,NA,NA,"diet"
"Acholeplasmataceae","Male","week 5","fixed",NA,"dietHFHS",-2.55222345264038e-05,2.58518811673473e-05,-0.987248640096646,9.21165135815565,0.348741401787128,-8.37990663215559e-05,3.27545972687484e-05,-0.987248640096646,0.0456392000317273,NA,0.405290491616853,"diet"
"Acholeplasmataceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.43446025779863e-05,NA,NA,NA,NA,NA,NA,NA,0.0456392000317273,NA,NA,"diet"
"Acholeplasmataceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0456392000317273,NA,NA,"diet"
"Acholeplasmataceae","Male","week 5","ran_pars","Residual","sd__Observation",5.96098030392336e-05,NA,NA,NA,NA,NA,NA,NA,0.0456392000317273,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 10","fixed",NA,"dietHFHS",8.59483755366978e-06,1.18925431978988e-05,0.722708121437671,21.9999999999249,0.477472505729382,-1.60687874933426e-05,3.32584626006822e-05,0.722708121437671,0.0222047534773119,NA,0.954945011458764,"diet"
"Hydrogenoanaerobacterium","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0222047534773119,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0222047534773119,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 10","ran_pars","Residual","sd__Observation",2.91306625788589e-05,NA,NA,NA,NA,NA,NA,NA,0.0222047534773119,NA,NA,"diet"
"Monoglobaceae","Male","week 5","fixed",NA,"dietHFHS",-1.25399920664922e-05,1.20417591856613e-05,-1.04137542307142,21.9655846289329,0.30902845593668,-3.75153409102076e-05,1.24353567772232e-05,-1.04137542307142,0.0454543104522178,NA,0.30902845593668,"diet"
"Monoglobaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.41071614917167e-09,NA,NA,NA,NA,NA,NA,NA,0.0454543104522178,NA,NA,"diet"
"Monoglobaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",3.71166689377308e-06,NA,NA,NA,NA,NA,NA,NA,0.0454543104522178,NA,NA,"diet"
"Monoglobaceae","Male","week 5","ran_pars","Residual","sd__Observation",2.93507898166097e-05,NA,NA,NA,NA,NA,NA,NA,0.0454543104522178,NA,NA,"diet"
"Hydrogenoanaerobacterium","Male","week 5","fixed",NA,"dietHFHS",9.65240317260703e-06,9.81660759371365e-06,0.983272793626612,7.48606387525111,0.356178753165949,-1.32581201527219e-05,3.2562926497936e-05,0.983272793626612,0.042583031476137,NA,0.712357506331898,"diet"
"Hydrogenoanaerobacterium","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",3.76820717666713e-06,NA,NA,NA,NA,NA,NA,NA,0.042583031476137,NA,NA,"diet"
"Hydrogenoanaerobacterium","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.042583031476137,NA,NA,"diet"
"Hydrogenoanaerobacterium","Male","week 5","ran_pars","Residual","sd__Observation",2.33764970657574e-05,NA,NA,NA,NA,NA,NA,NA,0.042583031476137,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 10","fixed",NA,"dietHFHS",8.87161880428322e-06,9.02254068999351e-06,0.983272795225221,7.48606362672562,0.356178753412199,-1.21856688836132e-05,2.99289064921796e-05,0.983272795225221,0.0425830313876214,NA,0.712357506824398,"diet"
"Hungateiclostridiaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",3.46339615363188e-06,NA,NA,NA,NA,NA,NA,NA,0.0425830313876214,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0425830313876214,NA,NA,"diet"
"Hungateiclostridiaceae","Male","week 10","ran_pars","Residual","sd__Observation",2.14855686675551e-05,NA,NA,NA,NA,NA,NA,NA,0.0425830313876214,NA,NA,"diet"
"Chlamydiaceae","Female","week 10","fixed",NA,"dietHFHS",-4.61271323415361e-06,8.63991678895077e-06,-0.533883988333385,3.89074405403977,0.622461537744462,-2.88689775687667e-05,1.96435511004595e-05,-0.533883988333385,0.012959030899643,NA,0.622461537744462,"diet"
"Chlamydiaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",2.98591625325845e-06,NA,NA,NA,NA,NA,NA,NA,0.012959030899643,NA,NA,"diet"
"Chlamydiaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.012959030899643,NA,NA,"diet"
"Chlamydiaceae","Female","week 10","ran_pars","Residual","sd__Observation",2.05612488872226e-05,NA,NA,NA,NA,NA,NA,NA,0.012959030899643,NA,NA,"diet"
"Staphylococcaceae","Female","week 10","fixed",NA,"dietHFHS",7.74326397852291e-06,7.78883450368093e-06,0.994149249783586,9.02579789602324,0.346053351147876,-9.86862997357834e-06,2.53551579306242e-05,0.994149249783586,0.0430594387706475,NA,0.692106702295752,"diet"
"Staphylococcaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",2.41032234540441e-06,NA,NA,NA,NA,NA,NA,NA,0.0430594387706475,NA,NA,"diet"
"Staphylococcaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0430594387706475,NA,NA,"diet"
"Staphylococcaceae","Female","week 10","ran_pars","Residual","sd__Observation",1.86442136694311e-05,NA,NA,NA,NA,NA,NA,NA,0.0430594387706475,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 5","fixed",NA,"dietHFHS",1.36973109740324e-05,9.25958431583055e-06,1.47925765421402,21.9999999996419,0.153248884525617,-5.50589155857323e-06,3.2900513506638e-05,1.47925765421402,0.0868741287149371,NA,0.306497769051233,"diet"
"Hydrogenoanaerobacterium","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0868741287149371,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0868741287149371,NA,NA,"diet"
"Hydrogenoanaerobacterium","Female","week 5","ran_pars","Residual","sd__Observation",2.26812568040629e-05,NA,NA,NA,NA,NA,NA,NA,0.0868741287149371,NA,NA,"diet"
"Reyranellaceae","Female","week 10","fixed",NA,"dietHFHS",-9.40049472144143e-06,1.17297344872863e-05,-0.801424340135792,1.70272503929841,0.519341438374719,-6.93291432843238e-05,5.05281538414409e-05,-0.801424340135792,0.438360802686131,NA,0.70272370396356,"diet"
"Reyranellaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",1.77814925129751e-05,NA,NA,NA,NA,NA,NA,NA,0.438360802686131,NA,NA,"diet"
"Reyranellaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",2.07136887105276e-09,NA,NA,NA,NA,NA,NA,NA,0.438360802686131,NA,NA,"diet"
"Reyranellaceae","Female","week 10","ran_pars","Residual","sd__Observation",5.43469611637691e-06,NA,NA,NA,NA,NA,NA,NA,0.438360802686131,NA,NA,"diet"
"Hungateiclostridiaceae","Female","week 5","fixed",NA,"dietHFHS",4.72997283531165e-06,4.29683594730695e-06,1.10080368282996,32.6042080719876,0.279043034689497,-4.01603887277279e-06,1.34759845433961e-05,1.10080368282996,0.0537549792350568,NA,0.558086069378994,"diet"
"Hungateiclostridiaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",1.43441670457042e-10,NA,NA,NA,NA,NA,NA,NA,0.0537549792350568,NA,NA,"diet"
"Hungateiclostridiaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",2.29744881253442e-06,NA,NA,NA,NA,NA,NA,NA,0.0537549792350568,NA,NA,"diet"
"Hungateiclostridiaceae","Female","week 5","ran_pars","Residual","sd__Observation",1.01359114580058e-05,NA,NA,NA,NA,NA,NA,NA,0.0537549792350568,NA,NA,"diet"
"Corynebacteriaceae","Male","week 5","fixed",NA,"dietHFHS",-3.29003645360391e-06,3.29003645360391e-06,-1,5.9416629534106,0.35627935575202,-1.13596643955439e-05,4.77959148833607e-06,-1,0.0416666666666667,NA,0.414994610712133,"diet"
"Corynebacteriaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0416666666666667,NA,NA,"diet"
"Corynebacteriaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0416666666666667,NA,NA,"diet"
"Corynebacteriaceae","Male","week 5","ran_pars","Residual","sd__Observation",8.05891054648551e-06,NA,NA,NA,NA,NA,NA,NA,0.0416666666666667,NA,NA,"diet"
"Anaerofustaceae","Female","week 10","fixed",NA,"dietHFHS",2.92343743076242e-06,2.94064239490169e-06,0.994149249779877,2.58186506264642,0.40398797201339,-7.35367161569555e-06,1.32005464772204e-05,0.994149249779877,0.0430594387714037,NA,0.80797594402678,"diet"
"Anaerofustaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",9.10007276810717e-07,NA,NA,NA,NA,NA,NA,NA,0.0430594387714037,NA,NA,"diet"
"Anaerofustaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0430594387714037,NA,NA,"diet"
"Anaerofustaceae","Female","week 10","ran_pars","Residual","sd__Observation",7.03904609981337e-06,NA,NA,NA,NA,NA,NA,NA,0.0430594387714037,NA,NA,"diet"
"Chlamydiaceae","Male","week 10","fixed",NA,"dietHFHS",3.11776241477159e-06,2.71953185538075e-06,1.14643349685459,2.10078665255318,0.365396200179931,-8.06160552775608e-06,1.42971303572993e-05,1.14643349685459,0.0562439885208977,NA,0.730792400359863,"diet"
"Chlamydiaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0562439885208977,NA,NA,"diet"
"Chlamydiaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",1.95321372145732e-06,NA,NA,NA,NA,NA,NA,NA,0.0562439885208977,NA,NA,"diet"
"Chlamydiaceae","Male","week 10","ran_pars","Residual","sd__Observation",6.52298732227151e-06,NA,NA,NA,NA,NA,NA,NA,0.0562439885208977,NA,NA,"diet"
"Defluviitaleaceae","Male","week 10","fixed",NA,"dietHFHS",1.82706467443535e-06,1.85814626756546e-06,0.983272795219273,1.56634281584994,0.452655006665097,-8.71310925094356e-06,1.23672385998142e-05,0.983272795219273,0.0425830313879508,NA,0.905310013330193,"diet"
"Defluviitaleaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",7.13268785169833e-07,NA,NA,NA,NA,NA,NA,NA,0.0425830313879508,NA,NA,"diet"
"Defluviitaleaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0425830313879508,NA,NA,"diet"
"Defluviitaleaceae","Male","week 10","ran_pars","Residual","sd__Observation",4.42484335593114e-06,NA,NA,NA,NA,NA,NA,NA,0.0425830313879508,NA,NA,"diet"
"Xanthobacteraceae","Male","week 10","fixed",NA,"dietHFHS",7.55648853000606e-07,7.68503772990196e-07,0.98327279521404,0.76707372882,0.5417672835805,-1.97460552313257e-05,2.12573529373269e-05,0.98327279521404,0.0425830313882406,NA,1,"diet"
"Xanthobacteraceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",2.94998172216915e-07,NA,NA,NA,NA,NA,NA,NA,0.0425830313882406,NA,NA,"diet"
"Xanthobacteraceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0425830313882406,NA,NA,"diet"
"Xanthobacteraceae","Male","week 10","ran_pars","Residual","sd__Observation",1.8300544328778e-06,NA,NA,NA,NA,NA,NA,NA,0.0425830313882406,NA,NA,"diet"
"Lachnospiraceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.0374850079450746,0.0499245144030003,0.750833701505604,9.41256497319166,0.471106235351508,-0.0747019913347347,0.149672007224884,0.750833701505604,0.0357183884626469,0.43378010801576,0.664340854880436,"treatment"
"Lachnospiraceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.0509983053375294,0.0501646924512421,1.01661752211673,10.5084520291545,0.332170427440218,-0.0600468418490042,0.162043452524063,1.01661752211673,0.0357183884626469,0.43378010801576,0.664340854880436,"treatment"
"Lachnospiraceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0418938574833601,NA,NA,NA,NA,NA,NA,NA,0.0357183884626469,0.43378010801576,NA,"treatment"
"Lachnospiraceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.0597558726596226,NA,NA,NA,NA,NA,NA,NA,0.0357183884626469,0.43378010801576,NA,"treatment"
"Lachnospiraceae","Female","week 5","ran_pars","Residual","sd__Observation",0.0870386629812014,NA,NA,NA,NA,NA,NA,NA,0.0357183884626469,0.43378010801576,NA,"treatment"
"Bacteroidaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",0.125926478968307,0.0794142673647358,1.58569087327783,11.830869740124,0.139160359981843,-0.0473770852513123,0.299230043187927,1.58569087327783,0.364543155720663,NA,0.278320719963685,"treatment"
"Bacteroidaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",0.0893959850940074,0.0763449539115297,1.17094818339404,11.8384402974969,0.264649944445025,-0.0771975006118035,0.255989470799818,1.17094818339404,0.364543155720663,NA,0.278320719963685,"treatment"
"Bacteroidaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.108568314708421,NA,NA,NA,NA,NA,NA,NA,0.364543155720663,NA,NA,"treatment"
"Bacteroidaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",6.03200757756082e-06,NA,NA,NA,NA,NA,NA,NA,0.364543155720663,NA,NA,"treatment"
"Bacteroidaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0699449730092081,NA,NA,NA,NA,NA,NA,NA,0.364543155720663,NA,NA,"treatment"
"Lactobacillaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.0988805551147372,0.0331105513483262,-2.98637597648266,33.9999999995167,0.00520542268630605,-0.166169291292891,-0.0315918189365836,-2.98637597648266,0.198664104457595,NA,0.0104108453726121,"treatment"
"Lactobacillaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.0516989001584757,0.0324675668136407,-1.59232444042451,33.9999999995899,0.120567716003313,-0.117680934546432,0.014283134229481,-1.59232444042451,0.198664104457595,NA,0.120567716003313,"treatment"
"Lactobacillaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.198664104457595,NA,NA,"treatment"
"Lactobacillaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.198664104457595,NA,NA,"treatment"
"Lactobacillaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0811039559056208,NA,NA,NA,NA,NA,NA,NA,0.198664104457595,NA,NA,"treatment"
"Muribaculaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.198701703382246,0.0235913974417505,8.42263388054315,7.71731325950058,3.72603966799816e-05,0.1439510183879,0.253452388376592,8.42263388054315,0.713822200732857,0.724050097559888,0.000111781190039945,"treatment"
"Muribaculaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.0204986964251283,0.0231661241894032,0.884856536964647,8.47468833403938,0.400642011097676,-0.0324060942355583,0.0734034870858149,0.884856536964647,0.713822200732857,0.724050097559888,0.400642011097676,"treatment"
"Muribaculaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00398224078320285,NA,NA,NA,NA,NA,NA,NA,0.713822200732857,0.724050097559888,NA,"treatment"
"Muribaculaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00996471970085238,NA,NA,NA,NA,NA,NA,NA,0.713822200732857,0.724050097559888,NA,"treatment"
"Muribaculaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.0557392655264809,NA,NA,NA,NA,NA,NA,NA,0.713822200732857,0.724050097559888,NA,"treatment"
"Akkermansiaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.0307477273127893,0.0604564726519972,-0.508592810066525,10.4198032925066,0.621632551669938,-0.164721112695217,0.103225658069638,-0.508592810066525,0.0208387207849817,0.540722287727009,1,"treatment"
"Akkermansiaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.0120914187882263,0.0609143082755768,0.198498827788122,11.0631536243009,0.846255476207321,-0.121886752372282,0.146069589948735,0.198498827788122,0.0208387207849817,0.540722287727009,1,"treatment"
"Akkermansiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0788536284963316,NA,NA,NA,NA,NA,NA,NA,0.0208387207849817,0.540722287727009,NA,"treatment"
"Akkermansiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.0479678840252603,NA,NA,NA,NA,NA,NA,NA,0.0208387207849817,0.540722287727009,NA,"treatment"
"Akkermansiaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.0867509367808492,NA,NA,NA,NA,NA,NA,NA,0.0208387207849817,0.540722287727009,NA,"treatment"
"Lachnospiraceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.108088813206186,0.0438591971021936,2.46445033989873,8.86414697741362,0.0362786416800229,0.00864013794752329,0.207537488464849,2.46445033989873,0.214318826797876,0.723308702599965,0.0725572833600459,"treatment"
"Lachnospiraceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.00528743598902094,0.044471537888184,0.118894831168539,10.1168995752139,0.907686396222719,-0.0936463469881989,0.104221218966241,0.118894831168539,0.214318826797876,0.723308702599965,0.907686396222719,"treatment"
"Lachnospiraceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0586280844059752,NA,NA,NA,NA,NA,NA,NA,0.214318826797876,0.723308702599965,NA,"treatment"
"Lachnospiraceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.0525260710818235,NA,NA,NA,NA,NA,NA,NA,0.214318826797876,0.723308702599965,NA,"treatment"
