"order","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","effect_size","R2_marginal","R2_conditional","p.adj","comparison_type"
"Saccharimonadales","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.257909448971089,NA,NA,"treatment"
"Saccharimonadales","Male","week 5","ran_pars","Residual","sd__Observation",0.000217043871017043,NA,NA,NA,NA,NA,NA,NA,0.257909448971089,NA,NA,"treatment"
"Rickettsiales","Male","week 5","fixed",NA,"treatmentFOS+GOS",-9.59208594882646e-05,0.000116586866850619,-0.822741549536336,10.6611681468007,0.428673675868931,-0.000353525351635945,0.000161683632659416,-0.822741549536336,0.220122374230255,NA,0.857347351737862,"treatment"
"Rickettsiales","Male","week 5","fixed",NA,"treatmentB. longum APC1472",7.1993699287247e-05,0.000117012335791038,0.615265893126123,11.0605712478201,0.550828410884402,-0.00018537674413353,0.000329364142708025,0.615265893126123,0.220122374230255,NA,0.857347351737862,"treatment"
"Rickettsiales","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00016773310592724,NA,NA,NA,NA,NA,NA,NA,0.220122374230255,NA,NA,"treatment"
"Rickettsiales","Male","week 5","ran_pars","cohort","sd__(Intercept)",7.42184208816366e-05,NA,NA,NA,NA,NA,NA,NA,0.220122374230255,NA,NA,"treatment"
"Rickettsiales","Male","week 5","ran_pars","Residual","sd__Observation",0.00013229614926651,NA,NA,NA,NA,NA,NA,NA,0.220122374230255,NA,NA,"treatment"
"Saccharimonadales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-4.68178158812469e-06,8.81783674616345e-05,-0.0530944462105367,12.2904104132584,0.958509924287188,-0.00019630365007487,0.00018694008689862,-0.0530944462105367,0.152651450292757,NA,0.958509924287188,"treatment"
"Saccharimonadales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000109064824876991,8.87625758188287e-05,1.22872532563273,12.6259774409472,0.241585039246295,-8.32741108422533e-05,0.000301403760596234,1.22872532563273,0.152651450292757,NA,0.724755117738886,"treatment"
"Saccharimonadales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000119643748803667,NA,NA,NA,NA,NA,NA,NA,0.152651450292757,NA,NA,"treatment"
"Saccharimonadales","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.152651450292757,NA,NA,"treatment"
"Saccharimonadales","Male","week 10","ran_pars","Residual","sd__Observation",0.000124754401589945,NA,NA,NA,NA,NA,NA,NA,0.152651450292757,NA,NA,"treatment"
"Saccharimonadales","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.000176424611390185,8.39317102847226e-05,2.10200186308247,5.12287869018006,0.0881906758095881,-3.77814144531246e-05,0.000390630637233495,2.10200186308247,0.151408525138074,NA,0.264572027428764,"treatment"
"Saccharimonadales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",1.29174924864871e-05,8.19690872188319e-05,0.157589805190845,5.7943400789319,0.880127594717549,-0.000189391988115071,0.000215226973088045,0.157589805190845,0.151408525138074,NA,0.880127594717549,"treatment"
"Saccharimonadales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",4.29034105580642e-05,NA,NA,NA,NA,NA,NA,NA,0.151408525138074,NA,NA,"treatment"
"Saccharimonadales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.151408525138074,NA,NA,"treatment"
"Saccharimonadales","Female","week 5","ran_pars","Residual","sd__Observation",0.000191095220308477,NA,NA,NA,NA,NA,NA,NA,0.151408525138074,NA,NA,"treatment"
"Monoglobales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-8.73087326967238e-05,5.01893076807714e-05,-1.7395883053827,8.1914998604076,0.11923869363508,-0.000202576211038471,2.79587456450231e-05,-1.7395883053827,0.182800909251953,NA,0.238477387270159,"treatment"
"Monoglobales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",1.05402538101489e-05,4.95965298920041e-05,0.212519985432451,9.12453782101126,0.836373268348919,-0.000101421898073707,0.000122502405694005,0.212519985432451,0.182800909251953,NA,0.836373268348919,"treatment"
"Monoglobales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",3.98827166692899e-05,NA,NA,NA,NA,NA,NA,NA,0.182800909251953,NA,NA,"treatment"
"Monoglobales","Female","week 10","ran_pars","cohort","sd__(Intercept)",3.98044223414066e-05,NA,NA,NA,NA,NA,NA,NA,0.182800909251953,NA,NA,"treatment"
"Monoglobales","Female","week 10","ran_pars","Residual","sd__Observation",9.35682723004186e-05,NA,NA,NA,NA,NA,NA,NA,0.182800909251953,NA,NA,"treatment"
"Rickettsiales","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.000155208265409225,4.1702530540205e-05,-3.72179489826379,33.9999999998227,0.000713146877747605,-0.000239958004124227,-7.04585266942225e-05,-3.72179489826379,0.280048253682054,NA,0.00142629375549521,"treatment"
"Rickettsiales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-6.39078574129795e-05,4.08926955751355e-05,-1.56281840837703,33.9999999997658,0.12735636944505,-0.000147011813466771,1.91960986408116e-05,-1.56281840837703,0.280048253682054,NA,0.12735636944505,"treatment"
"Rickettsiales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.280048253682054,NA,NA,"treatment"
"Rickettsiales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.280048253682054,NA,NA,"treatment"
"Rickettsiales","Female","week 5","ran_pars","Residual","sd__Observation",0.000102149920806334,NA,NA,NA,NA,NA,NA,NA,0.280048253682054,NA,NA,"treatment"
"Saccharimonadales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-4.77533785945535e-05,4.18128384483734e-05,-1.1420745485508,33.9999999986239,0.261402487215185,-0.000132727289950376,3.72205327612687e-05,-1.1420745485508,0.0496095095453038,NA,0.450921879144276,"treatment"
"Saccharimonadales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-5.0617806168779e-05,4.10008613782612e-05,-1.23455470122432,33.9999999988824,0.225460939572138,-0.000133941581582148,3.27059692445902e-05,-1.23455470122432,0.0496095095453038,NA,0.450921879144276,"treatment"
"Saccharimonadales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0496095095453038,NA,NA,"treatment"
"Saccharimonadales","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0496095095453038,NA,NA,"treatment"
"Saccharimonadales","Female","week 10","ran_pars","Residual","sd__Observation",0.000102420118895941,NA,NA,NA,NA,NA,NA,NA,0.0496095095453038,NA,NA,"treatment"
"Enterobacterales","Male","week 5","fixed",NA,"treatmentFOS+GOS",-3.29938977539837e-05,2.39721383341005e-05,-1.37634354074495,9.38093426411986,0.200675441551049,-8.68888155242341e-05,2.09010200162667e-05,-1.37634354074495,0.0560400171846147,NA,0.401350883102097,"treatment"
"Enterobacterales","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-2.70117313362952e-05,2.44087404651954e-05,-1.10664175297417,9.98453276283365,0.29439799054872,-8.14092164894806e-05,2.73857538168901e-05,-1.10664175297417,0.0560400171846147,NA,0.401350883102097,"treatment"
"Enterobacterales","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",8.84714890166084e-07,NA,NA,NA,NA,NA,NA,NA,0.0560400171846147,NA,NA,"treatment"
"Enterobacterales","Male","week 5","ran_pars","cohort","sd__(Intercept)",6.81332405488853e-06,NA,NA,NA,NA,NA,NA,NA,0.0560400171846147,NA,NA,"treatment"
"Enterobacterales","Male","week 5","ran_pars","Residual","sd__Observation",5.95551875642126e-05,NA,NA,NA,NA,NA,NA,NA,0.0560400171846147,NA,NA,"treatment"
"Enterobacterales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-4.66632956646556e-05,2.99263618065257e-05,-1.55927058445442,10.7793599110546,0.147789255418287,-0.000112695639835643,1.9369048506332e-05,-1.55927058445442,0.0884654314237484,NA,0.295578510836574,"treatment"
"Enterobacterales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-7.03549359783738e-06,3.04192062787101e-05,-0.2312845882097,11.5297607446565,0.821147111354561,-7.36142972262541e-05,5.95433100305794e-05,-0.2312845882097,0.0884654314237484,NA,0.821147111354561,"treatment"
"Enterobacterales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",2.08517158713297e-05,NA,NA,NA,NA,NA,NA,NA,0.0884654314237484,NA,NA,"treatment"
"Enterobacterales","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0884654314237484,NA,NA,"treatment"
"Enterobacterales","Male","week 10","ran_pars","Residual","sd__Observation",6.76598367990516e-05,NA,NA,NA,NA,NA,NA,NA,0.0884654314237484,NA,NA,"treatment"
"Staphylococcales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-7.66494971792986e-06,2.10996300139237e-05,-0.36327412911372,33.9999999999875,0.718649080331303,-5.05445569623623e-05,3.52146575265026e-05,-0.36327412911372,0.0348755233654751,NA,1,"treatment"
"Staphylococcales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",1.54102427195604e-05,2.06898894558818e-05,0.744819963993551,33.9999999998272,0.461498223965691,-2.66366715255537e-05,5.74571569646746e-05,0.744819963993551,0.0348755233654751,NA,1,"treatment"
"Staphylococcales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0348755233654751,NA,NA,"treatment"
"Staphylococcales","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0348755233654751,NA,NA,"treatment"
"Staphylococcales","Female","week 10","ran_pars","Residual","sd__Observation",5.16833272956263e-05,NA,NA,NA,NA,NA,NA,NA,0.0348755233654751,NA,NA,"treatment"
"Monoglobales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-5.77580232989979e-05,4.14235137299125e-05,-1.39432940613365,12.0229391867208,0.188449457891739,-0.000147993011542661,3.24769649446649e-05,-1.39432940613365,0.193234511404078,NA,0.376898915783479,"treatment"
"Monoglobales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",2.65897629577743e-05,4.1854001730507e-05,0.635297984861345,12.5388199335824,0.536655991312903,-6.41695409162559e-05,0.000117349066831805,0.635297984861345,0.193234511404078,NA,0.536655991312903,"treatment"
"Monoglobales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",4.77957473688586e-05,NA,NA,NA,NA,NA,NA,NA,0.193234511404078,NA,NA,"treatment"
"Monoglobales","Male","week 10","ran_pars","cohort","sd__(Intercept)",1.46552525195507e-09,NA,NA,NA,NA,NA,NA,NA,0.193234511404078,NA,NA,"treatment"
"Monoglobales","Male","week 10","ran_pars","Residual","sd__Observation",7.36826015558458e-05,NA,NA,NA,NA,NA,NA,NA,0.193234511404078,NA,NA,"treatment"
"Acholeplasmatales","Male","week 5","fixed",NA,"treatmentFOS+GOS",2.54803960311679e-05,2.07772179669963e-05,1.22636226234149,10.030975366838,0.248071118634649,-2.0794760377626e-05,7.17555524399618e-05,1.22636226234149,0.0543972243033006,NA,0.744213355903948,"treatment"
"Acholeplasmatales","Male","week 5","fixed",NA,"treatmentB. longum APC1472",1.79128752888939e-05,2.10845785168965e-05,0.849572367526302,11.1549706428947,0.413425013466838,-2.84154318691983e-05,6.42411824469861e-05,0.849572367526302,0.0543972243033006,NA,0.826850026933675,"treatment"
"Acholeplasmatales","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.51663359464815e-05,NA,NA,NA,NA,NA,NA,NA,0.0543972243033006,NA,NA,"treatment"
"Acholeplasmatales","Male","week 5","ran_pars","cohort","sd__(Intercept)",1.57536530719792e-05,NA,NA,NA,NA,NA,NA,NA,0.0543972243033006,NA,NA,"treatment"
"Acholeplasmatales","Male","week 5","ran_pars","Residual","sd__Observation",4.51817591346836e-05,NA,NA,NA,NA,NA,NA,NA,0.0543972243033006,NA,NA,"treatment"
"Enterobacterales","Female","week 5","fixed",NA,"treatmentFOS+GOS",-3.04283754789395e-06,2.02990214956842e-05,-0.14990070080673,33.9999999992913,0.881728673508025,-4.42954125270523e-05,3.82097374312644e-05,-0.14990070080673,0.00180703756428897,NA,1,"treatment"
"Enterobacterales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",2.01686615247849e-06,1.99048282141026e-05,0.101325473939511,33.9999999992486,0.919887287817125,-3.84346116945768e-05,4.24683439995338e-05,0.101325473939511,0.00180703756428897,NA,1,"treatment"
"Enterobacterales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00180703756428897,NA,NA,"treatment"
"Enterobacterales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00180703756428897,NA,NA,"treatment"
"Enterobacterales","Female","week 5","ran_pars","Residual","sd__Observation",4.97222449422138e-05,NA,NA,NA,NA,NA,NA,NA,0.00180703756428897,NA,NA,"treatment"
"Acholeplasmatales","Female","week 5","fixed",NA,"treatmentFOS+GOS",1.35454158442664e-05,1.08959279882714e-05,1.24316312101612,33.9999999990028,0.222312352185787,-8.59777398384337e-06,3.56886056723762e-05,1.24316312101612,0.0548316346277899,NA,0.66693705655736,"treatment"
"Acholeplasmatales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-1.08593967596705e-21,1.06843364290188e-05,-1.01638476397806e-16,33.9999999991865,1,-2.17131840435959e-05,2.17131840435959e-05,-1.01638476397806e-16,0.0548316346277899,NA,1,"treatment"
"Acholeplasmatales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0548316346277899,NA,NA,"treatment"
"Acholeplasmatales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0548316346277899,NA,NA,"treatment"
"Acholeplasmatales","Female","week 5","ran_pars","Residual","sd__Observation",2.6689463845375e-05,NA,NA,NA,NA,NA,NA,NA,0.0548316346277899,NA,NA,"treatment"
"Monoglobales","Female","week 5","fixed",NA,"treatmentFOS+GOS",-4.94421022367035e-05,2.50503496648544e-05,-1.97370906586868,10.5463330782924,0.0751830761638011,-0.000104868302324753,5.98409785134614e-06,-1.97370906586868,0.409669300415541,NA,0.150366152327602,"treatment"
"Monoglobales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-2.86568665386607e-05,2.40840348198351e-05,-1.18986983506018,10.5761204150676,0.260122646596427,-8.19258315034449e-05,2.46120984261236e-05,-1.18986983506018,0.409669300415541,NA,0.260122646596427,"treatment"
"Monoglobales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",3.35810488698795e-05,NA,NA,NA,NA,NA,NA,NA,0.409669300415541,NA,NA,"treatment"
"Monoglobales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.409669300415541,NA,NA,"treatment"
"Monoglobales","Female","week 5","ran_pars","Residual","sd__Observation",2.43375919670486e-05,NA,NA,NA,NA,NA,NA,NA,0.409669300415541,NA,NA,"treatment"
"Pseudomonadales","Male","week 5","fixed",NA,"treatmentFOS+GOS",1.29121108596615e-05,1.01626912232103e-05,1.27054050704324,15.8963445200592,0.222173070303333,-8.64325509813646e-06,3.44674768174595e-05,1.27054050704324,0.0956052528804821,NA,0.666519210909999,"treatment"
"Pseudomonadales","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0,1.02816816176031e-05,0,16.5205711398292,1,-2.17405055647743e-05,2.17405055647743e-05,0,0.0956052528804821,NA,1,"treatment"
"Pseudomonadales","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.09037747045434e-05,NA,NA,NA,NA,NA,NA,NA,0.0956052528804821,NA,NA,"treatment"
"Pseudomonadales","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0956052528804821,NA,NA,"treatment"
"Pseudomonadales","Male","week 5","ran_pars","Residual","sd__Observation",1.92203180112655e-05,NA,NA,NA,NA,NA,NA,NA,0.0956052528804821,NA,NA,"treatment"
"Acholeplasmatales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-5.95290924835136e-15,8.89246404538997e-06,-6.69433041052043e-10,33.9990365680518,0.999999999469782,-1.80716800991462e-05,1.80716800872404e-05,-6.69433041052043e-10,0.083508412307905,NA,1,"treatment"
"Acholeplasmatales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",1.35854294029185e-05,8.71977832989862e-06,1.5580016932697,33.9991844334368,0.128493762975021,-4.13530788798182e-06,3.13061666938188e-05,1.5580016932697,0.083508412307905,NA,0.385481288925063,"treatment"
"Acholeplasmatales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",6.44638298623243e-09,NA,NA,NA,NA,NA,NA,NA,0.083508412307905,NA,NA,"treatment"
"Acholeplasmatales","Female","week 10","ran_pars","cohort","sd__(Intercept)",2.88568142856445e-10,NA,NA,NA,NA,NA,NA,NA,0.083508412307905,NA,NA,"treatment"
"Acholeplasmatales","Female","week 10","ran_pars","Residual","sd__Observation",2.17819964422554e-05,NA,NA,NA,NA,NA,NA,NA,0.083508412307905,NA,NA,"treatment"
"Monoglobales","Male","week 5","fixed",NA,"treatmentFOS+GOS",-1.10493245505957e-06,9.23577406928576e-06,-0.119636150340024,34.0000000000817,0.90547551394698,-1.98742835966628e-05,1.76644186865437e-05,-0.119636150340024,0.00769988749480695,NA,1,"treatment"
"Monoglobales","Male","week 5","fixed",NA,"treatmentB. longum APC1472",3.59659361300707e-06,9.41867844048447e-06,0.381857564809492,33.99999999977,0.704943317459287,-1.55444639327014e-05,2.27376511587156e-05,0.381857564809492,0.00769988749480695,NA,1,"treatment"
"Monoglobales","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00769988749480695,NA,NA,"treatment"
"Monoglobales","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00769988749480695,NA,NA,"treatment"
"Monoglobales","Male","week 5","ran_pars","Residual","sd__Observation",2.30709562305398e-05,NA,NA,NA,NA,NA,NA,NA,0.00769988749480695,NA,NA,"treatment"
"Chlamydiales","Female","week 5","fixed",NA,"treatmentFOS+GOS",3.28262792620203e-06,4.92328574286389e-06,0.66675551606162,311.170972087014,0.505422385920432,-6.40451235415719e-06,1.29697682065612e-05,0.66675551606162,0.0861185392646456,NA,1,"treatment"
"Chlamydiales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",7.95992412904064e-06,4.96859868167916e-06,1.60204609770386,311.170650533956,0.110160030146541,-1.81637469541629e-06,1.77362229534976e-05,1.60204609770386,0.0861185392646456,NA,0.330480090439622,"treatment"
"Chlamydiales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0861185392646456,NA,NA,"treatment"
"Chlamydiales","Female","week 5","ran_pars","cohort","sd__(Intercept)",5.66582679748231e-06,NA,NA,NA,NA,NA,NA,NA,0.0861185392646456,NA,NA,"treatment"
"Chlamydiales","Female","week 5","ran_pars","Residual","sd__Observation",1.08765039327211e-05,NA,NA,NA,NA,NA,NA,NA,0.0861185392646456,NA,NA,"treatment"
"Obscuribacterales","Female","week 10","fixed",NA,"treatmentFOS+GOS",2.49036592937944e-07,2.93047438645258e-06,0.084981665115118,3.00307670812231,0.937624474179006,-9.07163780188913e-06,9.56971098776501e-06,0.084981665115118,0.00453091833417906,NA,1,"treatment"
"Obscuribacterales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",9.5517857243104e-07,3.08534338470461e-06,0.309585823466612,3.02585686678066,0.776972761831365,-8.81646403035113e-06,1.07268211752132e-05,0.309585823466612,0.00453091833417906,NA,1,"treatment"
"Obscuribacterales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00453091833417906,NA,NA,"treatment"
"Obscuribacterales","Female","week 10","ran_pars","cohort","sd__(Intercept)",9.11535016577537e-06,NA,NA,NA,NA,NA,NA,NA,0.00453091833417906,NA,NA,"treatment"
"Obscuribacterales","Female","week 10","ran_pars","Residual","sd__Observation",6.14654587225747e-06,NA,NA,NA,NA,NA,NA,NA,0.00453091833417906,NA,NA,"treatment"
"Pseudomonadales","Female","week 10","fixed",NA,"treatmentFOS+GOS",1.96195562704371e-06,2.94254127619955e-06,0.66675551602718,3.26632295912641,0.549024670708781,-6.98504686335255e-06,1.090895811744e-05,0.66675551602718,0.0861185392611179,NA,1,"treatment"
"Pseudomonadales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",4.75747428200872e-06,2.96962383848316e-06,1.60204609767639,3.29409342497014,0.199356949745162,-4.23334459355231e-06,1.37482931575697e-05,1.60204609767639,0.0861185392611179,NA,0.598070849235487,"treatment"
"Pseudomonadales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0861185392611179,NA,NA,"treatment"
"Pseudomonadales","Female","week 10","ran_pars","cohort","sd__(Intercept)",3.3863419848527e-06,NA,NA,NA,NA,NA,NA,NA,0.0861185392611179,NA,NA,"treatment"
"Pseudomonadales","Female","week 10","ran_pars","Residual","sd__Observation",6.50065087311042e-06,NA,NA,NA,NA,NA,NA,NA,0.0861185392611179,NA,NA,"treatment"
"Micrococcales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-3.610070485484e-14,3.07332149013365e-06,-1.17464785154221e-08,2.64038683106138,0.999999991457486,-1.05792172595978e-05,1.05792171873964e-05,-1.17464785154221e-08,0.057634450580454,NA,1,"treatment"
"Micrococcales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",3.11153250154728e-06,2.98338205900427e-06,1.04295475403703,2.68589076886746,0.381617053080405,-7.04305493242323e-06,1.32661199355178e-05,1.04295475403703,0.057634450580454,NA,1,"treatment"
"Micrococcales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",2.53400317873411e-06,NA,NA,NA,NA,NA,NA,NA,0.057634450580454,NA,NA,"treatment"
"Micrococcales","Female","week 10","ran_pars","cohort","sd__(Intercept)",4.69610074052617e-10,NA,NA,NA,NA,NA,NA,NA,0.057634450580454,NA,NA,"treatment"
"Micrococcales","Female","week 10","ran_pars","Residual","sd__Observation",6.08931093355461e-06,NA,NA,NA,NA,NA,NA,NA,0.057634450580454,NA,NA,"treatment"
"Chlamydiales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-3.27890353465801e-06,2.63754890989522e-06,-1.24316312101612,3.26076301134162,0.29569881021133,-1.13055040376955e-05,4.74769696837952e-06,-1.24316312101612,0.0548316346277899,NA,0.575672319526178,"treatment"
"Chlamydiales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-3.27890353465801e-06,2.5863294922329e-06,-1.26778260252802,3.26076301134162,0.287836159763089,-1.11496328794276e-05,4.59182581011161e-06,-1.26778260252802,0.0548316346277899,NA,0.575672319526178,"treatment"
"Chlamydiales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0548316346277899,NA,NA,"treatment"
"Chlamydiales","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0548316346277899,NA,NA,"treatment"
"Chlamydiales","Female","week 10","ran_pars","Residual","sd__Observation",6.46064900087729e-06,NA,NA,NA,NA,NA,NA,NA,0.0548316346277899,NA,NA,"treatment"
"Corynebacteriales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-1.44432702495298e-07,2.5209886300155e-06,-0.0572920880227889,3.12056608560786,0.957785102382525,-7.99480445093745e-06,7.70593904594686e-06,-0.0572920880227889,0.0601261922944344,NA,1,"treatment"
"Corynebacteriales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",3.25969765732888e-06,2.56664481584487e-06,1.27002288637895,3.11339581609869,0.290686841963341,-4.74276080538191e-06,1.12621561200397e-05,1.27002288637895,0.0601261922944344,NA,0.872060525890023,"treatment"
"Corynebacteriales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0601261922944344,NA,NA,"treatment"
"Corynebacteriales","Male","week 10","ran_pars","cohort","sd__(Intercept)",7.51161419078956e-07,NA,NA,NA,NA,NA,NA,NA,0.0601261922944344,NA,NA,"treatment"
"Corynebacteriales","Male","week 10","ran_pars","Residual","sd__Observation",6.26173712422681e-06,NA,NA,NA,NA,NA,NA,NA,0.0601261922944344,NA,NA,"treatment"
"Eubacteriales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-3.12918470893251e-06,2.35474910675274e-06,-1.32888242741399,2.59649484135588,0.288593215560005,-1.13269547430482e-05,5.06858532518317e-06,-1.32888242741399,0.0615230655234664,NA,0.614959893335435,"treatment"
"Eubacteriales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-2.99019381380293e-06,2.30988067996301e-06,-1.29452306335184,2.65775017421036,0.296486195515035,-1.09069213763665e-05,4.92653374876068e-06,-1.29452306335184,0.0615230655234664,NA,0.614959893335435,"treatment"
"Eubacteriales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",1.59625719435341e-07,NA,NA,NA,NA,NA,NA,NA,0.0615230655234664,NA,NA,"treatment"
"Eubacteriales","Female","week 10","ran_pars","cohort","sd__(Intercept)",7.13623532074411e-07,NA,NA,NA,NA,NA,NA,NA,0.0615230655234664,NA,NA,"treatment"
"Eubacteriales","Female","week 10","ran_pars","Residual","sd__Observation",5.67060132778409e-06,NA,NA,NA,NA,NA,NA,NA,0.0615230655234664,NA,NA,"treatment"
"Chlamydiales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-1.99118273001006e-06,2.10473742421461e-06,-0.946048047182452,2.922049179512,0.415601611318924,-8.79162684209355e-06,4.80926138207343e-06,-0.946048047182452,0.057434179632749,NA,0.713779498047626,"treatment"
"Chlamydiales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-3.01026157465337e-06,2.15871813249642e-06,-1.39446717444866,2.9234894115037,0.259722750762425,-9.9831083708001e-06,3.96258522149335e-06,-1.39446717444866,0.057434179632749,NA,0.713779498047626,"treatment"
"Chlamydiales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.057434179632749,NA,NA,"treatment"
"Chlamydiales","Male","week 10","ran_pars","cohort","sd__(Intercept)",2.55710662221958e-06,NA,NA,NA,NA,NA,NA,NA,0.057434179632749,NA,NA,"treatment"
"Chlamydiales","Male","week 10","ran_pars","Residual","sd__Observation",5.06889479472225e-06,NA,NA,NA,NA,NA,NA,NA,0.057434179632749,NA,NA,"treatment"
"Rhizobiales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-7.55648853000606e-07,6.16281237667108e-07,-1.22614288220272,0.884303783992826,0.454999044879295,-1.1475275370355e-05,9.96397766435382e-06,-1.22614288220272,0.0570243137424721,NA,1,"treatment"
"Rhizobiales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-7.55648853000606e-07,6.27330951663111e-07,-1.20454578400334,0.889625361350418,0.459358174126536,-1.14893279982328e-05,9.97803029223156e-06,-1.20454578400334,0.0570243137424721,NA,1,"treatment"
"Rhizobiales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",3.23301939954138e-07,NA,NA,NA,NA,NA,NA,NA,0.0570243137424721,NA,NA,"treatment"
"Rhizobiales","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0570243137424721,NA,NA,"treatment"
